"L" "L.1" "L.2" "L.3" "L.4" "L.5" "L.6" "L.7" "L.8" "L.9" "L.10" "L.11"
"47" 2258.89170481288 1797.60294305738 1656.06928552317 1592.42426393084 1619.5976492886 2251.87877083462 2610.4266637443 2810.21023824742 2893.44009542496 2970.04487492711 3248.86965595599 3218.55137891907
"48" 1747.53447588158 2022.36511521495 2323.3167941748 2282.60346986334 2030.56261186055 2175.42749509688 2823.75025821529 2790.88353547177 3001.09097140243 3140.63043242878 3277.36363006193 3147.62592404235
"49" 2078.20656571128 2036.6678019385 2050.30662909722 1946.17985359903 1716.46160477797 2129.73557687999 2672.28125890636 3039.7554871337 3345.0159097028 3432.61511188809 3468.03103705324 3937.91471008817
"50" 2150.90244287627 1946.81607052122 1704.42701095344 1436.7788421283 1485.3917425142 2087.23149625456 2611.79781471548 2753.36550758392 2901.33914145193 2805.71486880362 2807.43621404044 2978.21241615684
"51" 1772.95014894194 2255.4221428132 2609.56881216293 2543.218319919 2492.88380180107 2970.19474357137 3345.53689636375 2878.99089269211 2903.06876422678 3164.62052861953 3253.23465174376 3353.47957921867
"52" 1951.06119085252 2246.78022883283 2246.14981952332 2126.28821636383 2141.81272761932 2583.51648732897 2656.06385473195 2670.82915466671 2672.47748478831 2958.6817748563 3092.22588472416 3158.934526759
"53" 2259.93969375223 2348.3096903861 2369.60079952777 2222.81205326004 2135.34278368071 2709.50974827254 2809.82078128065 2855.17382271301 3151.80683367867 2830.65697520187 2989.56539230225 3074.04637427047
"54" 1671.3202506811 1862.43922967948 1852.47031322417 1943.66895673008 1807.63321203631 2039.30744928765 2707.65083210351 3110.09222077027 3021.87170658133 3280.22418407643 3024.0500574537 3237.15622671296
"55" 2021.57254856345 1914.24505947994 1917.36702468701 1799.53385629143 1803.60963016731 2175.69237599185 2655.93075808652 2889.76307703967 3183.02679030571 3242.46172357789 3093.0757754202 3084.65554642363
"56" 2050.72195381482 1886.92334591152 1641.17514267796 1583.58472293234 1482.55153515773 1964.33352216554 2395.87083265543 2685.21067969777 2616.71109531076 2754.4944150167 2730.93405523737 3128.24712302444
"57" 1883.31067578258 2054.83914755842 1776.1344883172 1845.96168111313 2011.17171031118 2694.32890059705 2806.03355804436 2942.27254544681 3197.51255838306 3503.54461042369 3268.79449857209 3190.59184128592
"58" 2086.43775722464 1846.62386512672 1374.52316071596 1583.3391519601 1405.37567623851 2065.61386140003 2334.5313032478 2771.05219624427 2744.06733325745 3196.70946271956 3352.85018641217 3243.47693257504
"59" 2291.68911071163 2074.09430644572 1602.70212389632 1665.09238212246 1611.19646374821 2396.84939948011 2514.02716056841 2425.80327301036 2634.92258752137 2798.5507042189 3144.88774377769 3133.72145439437
"60" 1769.02315426914 2053.62772385854 2035.97031164397 2005.95244355181 1680.6177673818 1898.59298288548 2443.22660279108 3060.48802155955 3146.64675827821 3328.07758248467 3500.76525732192 3317.09037688822
"61" 1691.24919145904 1884.03526969934 1880.34024773641 1800.79804744562 1483.22886723473 1876.65803986862 2376.24608986324 2731.80284667956 2688.67414446356 2871.61544176023 2833.3849301423 2997.71680846254
"62" 2306.65854806927 1965.94363918779 1658.28898538935 1660.79560360074 1636.24621527115 2068.49511351864 2507.69330774658 2687.23620380073 2963.783942933 2896.22341282571 2981.98555088279 3045.55011579951
"63" 1713.82126899824 2197.29757232425 2362.76380878434 2161.52412470256 2038.78702899933 2381.37671988032 2592.77048254716 2543.79053380104 3021.78391802965 3018.79973576242 3070.11501929592 3189.20801878853
"64" 1988.21979105791 2011.84881954043 2306.76415583189 2141.25815430796 2049.17629374656 2566.35383434346 3223.93200936266 3169.61856534426 3366.25743663313 3248.252390205 3316.49064140572 3744.68731553777
"65" 1802.64868240196 1745.66816545698 1904.34820195706 2041.15050183199 2329.18999121525 2828.07383122976 2949.66372074419 2901.69309480922 3574.52458751866 3624.35443925198 3809.73520665169 3802.3578040637
"66" 2362.6910696465 1802.34819449666 2049.41338730887 2213.82349650264 2395.25197374242 2789.36941043341 3081.98420656176 3029.8108575815 3761.72398783478 3398.26583054194 3352.61399388792 3200.6266425734
"67" 2432.97657265523 1840.7465003496 2121.13635079116 1836.64935991872 1822.12518645547 2489.78737418464 2752.36135677122 3212.06983871213 3475.87880067281 3595.63448130124 3912.36937379871 4091.42181062448
"68" 1666.34169149622 2002.48548635092 2358.29511460197 2447.0006600086 2278.57038189776 2550.03484685229 3115.57629868353 2993.70089437987 3714.34376656969 3880.15025215856 3660.18475733457 3975.50162080302
"69" 2511.47820282877 2045.53010934274 2026.41959831842 2134.04218845341 1849.40257291195 2481.30523897448 3148.49147146378 3645.6140859281 3844.55922154299 4152.94881862844 3728.02451619339 4032.14274784783
"70" 2399.72850645961 2210.03294302366 2099.49674978154 1632.5315097955 1742.2427337063 2387.95918747215 2961.81690147162 3195.87838836147 3397.78369284037 3407.07486112471 3289.16194215079 3720.43554761177
"71" 2047.49986447437 2098.13079128633 2356.6575674834 2779.09316723354 2793.16366635632 3527.38851318238 3636.48316298086 3265.53771250634 3812.12980641737 3922.79846475188 3555.76811509506 4047.64948107341
"72" 1931.67676982611 2110.64309646434 2281.94699594271 2420.37357020446 2463.35803106187 2998.61396783083 3047.66761603777 2925.52178176528 3502.5666889417 3638.56082412885 3823.21691277101 4062.6007101783
"73" 2574.27319054056 2291.50244547601 2420.86351160736 2624.66172772803 2478.53211138818 3267.77613436426 3131.7212638481 3212.91790898482 3598.15406542749 3618.55303300662 3452.31785662677 3820.00391126761
"74" 1712.10773089382 1853.77717294699 2105.95827246064 2132.04124992062 2091.35552874297 2226.75035106531 3031.61469884749 3508.99401874916 3808.47392880332 3951.36667804936 3357.22131987502 3881.40745672766
"75" 2288.11267924351 1954.92416104205 2085.75010876944 2032.38141939538 1929.87184646954 2592.08586395135 2954.90521200656 3592.30296629538 3821.53869458812 3682.45219592755 3250.71984237905 3479.23257586345
"76" 2072.96781970089 1975.37156654108 2015.28542049978 1812.46374076857 1657.0476568548 2145.22847026236 2783.84317526535 3208.01300102028 3091.75428651136 3258.81906250391 3282.42991986132 4033.93090998374
"77" 1882.22299143656 1932.02077314075 1827.93540942027 1994.27349311967 2426.06002941676 3301.3342020115 3187.77829412861 3594.14351620251 4105.73902669609 4370.58242294552 3346.72662924012 3882.06764086171
"78" 1922.64992203736 1904.57355163449 1657.86358880601 1774.86067639791 1744.5427405141 2501.92861201691 2666.59572788611 3194.50202038912 3437.68821901943 3900.46215958804 3737.98136029999 4190.3228348477
"79" 2289.72602221728 2185.03671400686 1781.41469685025 1884.92805719427 1855.03161376221 2829.91909172096 2843.45659178063 2931.31448673061 3167.37733499247 3281.6524824155 3168.76938452454 3876.66252411797
"80" 1797.67700172859 1918.31666266443 2002.37256669237 2150.27296556915 1719.91444754824 2198.67746877577 2894.47228475674 3751.55185113739 3921.7300141608 3868.55066763099 3619.91530824578 3731.52342674575
"81" 1779.39892612387 1998.58224589609 2040.8083020305 2079.09926580402 1713.25126971242 2092.37568936647 2665.74005517853 3110.98056320084 3340.0840440337 3594.49453348316 3314.00934283422 3689.78973363069
"82" 2482.51580526757 1991.70050376106 1829.41276551406 1865.27027743392 1833.63989438739 2376.19813443966 2805.0144499501 3206.43447327689 3537.96765581656 3496.18276274194 3522.82942014414 3458.05188428358
"83" 1992.20154686414 2081.4440754803 2230.81633127168 2410.39155395791 2301.23779893991 2720.8329399244 2959.06091628223 3037.9973781891 3814.32229590567 3797.95111830425 3301.52086439755 3782.46743972819
"84" 1806.18558860092 2038.95101055658 2075.38153928537 2303.46170773095 2214.4525320452 2558.93221339722 3811.72807171894 3164.66766440932 3705.45545906864 3137.15492537816 2944.22600691256 3416.71997688039
"85" 2280.19219375948 2155.71210709842 2073.75917393583 2121.24680081447 1942.63097067566 2610.95097879579 3571.45584182128 2973.82823276078 3612.90396894908 3139.17856364449 3086.73679334557 3051.93790769389
"86" 2353.89076159728 2139.97454169325 1813.19911938438 1660.33501721257 1678.48022093971 2507.12108393267 3193.64776872124 2844.55186607925 2611.22057214022 2774.92971751464 2945.63453468707 3434.88683899758
"87" 1951.61124994368 1976.70895390233 1904.36081762202 2367.05536533141 2188.11218123253 2782.74849931861 3567.2149310445 3125.67506110119 3898.85985510185 3381.13900899436 3359.69543098739 3272.39985513705
"88" 1921.67648975208 1854.23222810107 1634.29048324865 1786.88805665531 1733.63359006365 2467.57474085179 2800.32191606714 2803.97243236113 3042.36103476903 3260.64487881498 3539.64096516416 3490.53967224121
"89" 2344.73475138414 2026.64252050106 1943.82939385757 1987.27684400841 1776.54456898092 2633.05166798596 2868.76780915406 2620.98475906044 2969.22675964907 2791.061551544 3212.52140365871 3165.19021412646
"90" 1920.36111701174 2265.49958160287 2211.44962384712 2201.20050543742 1948.14846996886 2385.18534150361 3185.6055478715 3159.68611973234 3446.73408947481 3501.85099164446 3600.5056810232 3733.90104827528
"91" 1795.71848118197 1989.7131864773 1784.70295740442 1617.69806701946 1638.60825890409 2368.84353277837 2879.71488910514 2690.23303884343 3150.35105798955 3023.97209991741 3052.16317157034 3323.54048117075
"92" 2411.2223595706 2123.9497665947 1753.08425631352 1820.50976222124 1765.81490795178 2462.78610572557 2947.50452625178 3017.66502535679 3384.58924511347 3263.27357805409 3342.11508506512 3479.31195536145
"93" 1859.74082271841 2412.43697100403 2487.56000326979 2479.4665202876 2457.48520770577 2771.74995990937 3191.44046627531 2823.50491349325 3267.10768579239 3134.25117041171 3308.22889633773 3452.57366204117
"94" 1841.25512604615 2134.84787240765 1987.54511958704 2193.91611014612 1943.3406716359 2307.08367114885 3372.44320424415 3740.75419294152 4002.76149181659 3702.99442195986 3475.66179615981 3611.27262148693
"95" 1819.49936047129 1899.32437111531 1696.26120595412 1860.93760222002 1602.26346908007 2184.9009300666 2941.69247637882 2938.07057923926 2981.59056014337 3141.43307086112 3515.00155454584 3674.64735026373
"96" 2316.69446763589 2033.08233306833 1722.98869215473 1804.55690587784 1744.68685342774 2532.25475551272 2862.31287600992 2982.80548944821 2948.90181777048 3045.08299885774 3381.38714884226 3786.5546346147
"97" 1900.15247551064 2088.62168598504 1460.16206398327 1815.02712720263 1642.92043796436 2435.02012073292 2903.94506901469 2896.13692786292 3344.55101895316 3354.17013576025 3548.84522027252 3793.85027949973
"98" 1877.40417352494 2132.06625043494 1807.21481363422 1963.28912951629 1690.32548259303 2113.97429259885 2805.14256815342 3216.94500397903 3552.98010434833 3306.55505751827 3463.343647322 3444.98601124101
"99" 38 14 58 3 58 4 7 7 5 25 25 7
