"L" "L.1" "L.2" "L.3" "L.4" "L.5" "L.6" "L.7" "L.8" "L.9" "L.10" "L.11"
"141" 22184.6173139863 21198.5477149791 23009.3108723698 23481.2959082808 19525.040867967 22509.050434672 22172.9492823933 20380.7213304428 19252.5890929758 15090.0482686754 14350.413751346 13112.5086745739
"142" 22746.4116658998 26977.5923855039 29538.6156268088 29050.3585531061 23227.410226413 22613.0700246062 20428.342271555 20704.0836321267 18766.9174225099 15052.336917567 16050.7468890572 16080.0988269968
"143" 22169.8709798057 29389.193765447 29692.6016619501 28774.6283137563 19884.5209847413 21606.9588366595 17198.330505049 23108.81349798 22735.437702979 18800.4821183425 17013.9517068716 15606.9532655484
"144" 24210.677677857 19239.2229952781 22583.5543378491 20878.481275989 15961.2858487233 19192.8189793739 23749.8265262174 22131.6953837522 18976.3290275839 14831.2975116696 13222.2531223056 10691.1605812867
"145" 25565.9712487012 24665.7202397511 23679.0494380323 21451.5419568201 18349.9791731916 20137.6961876906 20848.7233684641 22935.6625041558 18729.0180613745 16104.5803651518 17246.9826082083 10795.0429072519
"146" 24578.6367574431 23270.3499851911 23654.0159433662 20001.2890586675 16800.2220737913 18251.7333631615 20041.5535466672 25263.9468099629 19470.6620004068 16369.7997732681 16298.8913999633 13760.771096995
"147" 22919.5223774564 22546.5746547019 24625.2547150635 27534.7104555431 21447.4339274957 22447.837164445 18992.6742271085 22206.4865433856 18260.1467726552 13857.0458713176 11774.7397097178 8486.19880269361
"148" 30237.5326637179 27738.6292343924 25233.8189551451 29235.9471349192 18497.8571544132 17317.5093856368 21825.8382923002 24052.7655985953 19127.5840333465 16150.2135000366 14418.136377057 14393.0418772667
"149" 25115.7270966528 21977.0949938399 22132.8996525133 23940.8982548674 16939.6838655928 18357.8633762757 18234.2934721239 25592.6974794535 21779.8977899327 19504.8547036541 20328.6641339153 19432.6151601593
"150" 30759.2963567887 31243.6851244164 26659.5514895221 22732.0598490898 18034.9630259295 18106.4594269522 16420.909733465 24217.0867456193 20461.0303876071 18295.5599759354 17416.6223645005 19246.8553162654
"151" 24802.3552320598 21163.5490243742 22695.3855003947 24494.9719213779 21904.5811864848 19103.2961153393 19189.3804853072 23691.032565247 19808.412008652 14998.9885859322 14760.0102410802 15153.3584476123
"152" 26236.452574947 28762.217742955 29070.7196058266 29482.6654210851 21581.7611157416 17632.4297415981 17068.8557980179 22775.8607846354 19380.5855885476 15012.3740133591 13915.8193999283 13562.2413617524
"153" 25590.5588798538 26787.8592393373 21655.245991787 23677.7623104057 20840.2879401171 18452.1170180829 15045.5896539516 21542.9226482166 20158.2749742677 17520.6651583031 14540.7570457429 12977.5920726153
"154" 24781.7496522522 19277.0120086958 22822.0901049401 27669.4234353167 18835.9683697874 15448.1695100772 18432.4036915082 30644.4179226423 35218.0510152014 29643.6970730773 20437.058541012 15289.2226449029
"155" 26828.8573846996 26930.0387446403 25403.7598382491 23823.7592277462 17836.6038563809 17018.5426818199 14552.1128985838 24789.6123824849 31170.5520359459 26509.6445881147 18019.8361563383 10581.2899529141
"156" 25554.6246587144 23472.4211840158 23623.0553918325 25417.4792741644 17166.9110131339 18137.3717669803 14643.4150354609 25717.0490218919 33075.9726562899 28971.9357585986 18720.6473890593 14023.0410045164
"157" 24199.2967754735 22618.3388780579 22126.6938578886 23915.2466073856 20648.5143310169 16808.5817883741 16480.9123186503 25526.908328601 30166.0585777538 20575.1272637415 13205.3398216773 9637.67709554954
"158" 22956.8972469185 18553.2781158824 22571.9034373243 21747.9591451297 17641.8001775591 19920.2081099338 22152.9668916438 23107.7575673907 20382.5632542999 15674.3023267352 15009.0697212721 14916.5262146541
"159" 25406.7160274819 27037.9225000958 27508.9641416895 22746.1042395908 17684.3603170446 22502.8413558143 21114.1700229094 22633.6084771367 18409.9662395353 14729.3629180648 14969.836726363 12418.4365515727
"160" 24080.4799597722 23283.8854527027 22405.9807156241 20576.1487103118 16231.1839661238 19215.7575080272 18251.6839538813 25168.8410432876 21992.8336781153 18440.761861671 17071.0885367799 15547.4624376569
"161" 22886.9942247313 21895.7651626179 21154.5489852387 24620.7890971495 20570.8308801604 21363.5284580878 17813.854057335 21768.7463275342 19393.4507153741 13540.6372183001 12899.1067807024 10454.479623501
"162" 23326.3000276977 20833.7636737564 23666.6906865921 23963.9570055202 16070.4840781983 20119.4726744054 19198.3708089915 26313.2221576569 30699.9463767824 21879.734909361 14221.0033449318 8558.1552316165
"163" 7 34 12 12 14 3 62 9 19 19 92 147
