"L" "L.1" "L.2" "L.3" "L.4" "L.5" "L.6" "L.7" "L.8" "L.9" "L.10" "L.11"
"19" 8273.0779205391 7338.5024979615 8138.09864394694 8450.69242069762 7410.5016166024 8093.76408454 8120.05630082114 9113.49325488608 9887.52031332307 11270.4440600812 13636.0602707864 13545.715043106
"20" 9813.14357141686 8567.91287921391 8882.73566810534 7861.74341601266 6872.93731015492 7484.99891526835 9418.66029022537 10510.9213674486 11908.619747257 11801.951190969 13724.0988687297 14337.0740044841
"21" 9905.93012617153 7691.64171792924 7371.6657121909 7484.13523029896 7494.5332331724 8091.32463727836 9943.72839483856 11161.4719986335 11635.3084268409 11175.9387171278 11335.2975120867 14317.137486004
"22" 11757.2032199367 11699.5524689175 9107.06955559988 8249.19147963034 7214.45098677059 6959.32596271932 7617.5956008623 9755.5823992769 11085.4156174344 10885.0764224017 11400.424566554 12675.7217993741
"23" 7898.85161659759 8238.18875887458 8256.60876590699 9915.13107258388 9983.3234211533 10176.1367133681 10896.1563777383 13358.5465440886 11845.6557056863 11465.5754209524 13115.3213108344 12482.6832925671
"24" 7476.74941036012 6820.80052835672 10385.1298250332 9710.0194862091 10003.1469021716 10082.0092580538 12098.808912455 12198.0296558393 12240.6529351277 12046.9979889757 12539.646122053 12997.113181305
"25" 9177.69059678579 9536.39727723924 10300.570740127 10663.0724629056 10936.776078891 10243.899189978 8906.95646044262 9467.64521755279 9011.51654734065 9515.86088420812 11158.2174112025 10698.7616865959
"26" 8569.26039861174 6777.48254807981 8762.12202306869 11453.7893077998 12272.3457304443 11114.7221423218 13415.5459049637 13105.8248646714 9911.35378887525 11412.2908660935 13411.7981044891 14135.8703821975
"27" 8827.67097613764 8842.15595467893 10337.6026904716 11003.5184458358 10799.6829062791 9546.28476034839 10170.4339582014 10780.4342970547 10455.5659574074 10087.9431061826 12137.4718506582 12051.6441280453
"28" 9421.97282421012 7128.0489738245 10144.1823786286 10434.1746547827 10834.27556698 9608.82914923567 9070.9030763689 10160.9555249499 9338.27420382269 8752.85694895199 9110.21200266126 10861.6555817303
"29" 8592.35056853114 9379.10772066044 7191.9483776503 9780.29376255577 8595.14209400983 9621.60349208091 10304.6395538296 12079.8303088935 12165.3643482613 13284.6813427369 12454.849476917 12643.7733753295
"30" 9708.72742359803 8100.08263182447 8409.81391161853 9056.62916553609 10660.2883678415 9818.49953411173 10141.953301557 10993.6385065379 11479.8182035549 13724.6899531105 13856.7368095296 12936.9385438226
"31" 8107.28166655471 8716.40383632921 9044.24001448839 11819.3126489722 13448.497396135 12702.9603793648 12298.0666980488 12252.9984976117 13328.2387328451 12997.900386858 13715.0260821052 12658.4686549765
"32" 8159.21508126872 9202.16894100475 8796.47861645811 12071.0458788454 13395.8335475406 12727.4894389417 13011.7215377599 12091.3057998083 12112.1952099021 13184.0921027869 12933.2063346903 12895.3951895358
"33" 8573.81799984129 9517.93105200962 8513.86129493143 11466.9987113028 11452.141859697 9732.78264050474 9918.5041968045 10437.3990880965 11232.354268011 12574.9201866458 12376.9753089577 11769.1504491594
"34" 7756.8053251075 7083.41590006883 7601.58087254001 9159.50439068719 8534.96900731445 9242.81236125639 8951.59855596436 9884.39628383962 11329.4227806333 13262.8170235942 13296.5460001196 13528.2167739273
"35" 9274.55026530716 8214.39451293119 8495.2377469577 8903.00217559242 8264.53078940544 8674.16749530814 10100.6889317323 10529.5271027719 13232.7079896505 14366.9189597485 14285.8032232668 13456.760556213
"36" 9582.53024873911 8834.78905955885 8824.22014431688 8639.14128358916 8716.08073007903 9777.28704652092 10546.7006845003 11268.8467280043 11702.7402793391 11915.2751533379 12506.6507869708 13378.9208046901
"37" 9860.07363509004 9316.30749199012 8306.14224198472 8624.83870901805 8047.31928078986 8130.35775372869 8941.03098873641 10155.5350856059 12255.8681600453 12939.7880707864 13969.3745971783 13151.1478449626
"38" 7897.9191714795 8084.40560091014 8386.44678498871 10477.7370883706 11524.4954192186 10958.18939861 10514.4148905061 10545.3021977913 12501.8739584444 13214.2742076689 14918.513076419 14089.5223704592
"39" 7861.25583480947 7389.24685554355 8311.37310570323 10953.5047849152 11630.1070626955 11204.9218409085 11769.4685890082 11237.4510504434 11469.288067086 12923.4187357279 13298.1393169825 13060.1361568402
"40" 8554.12025530089 7911.98067368032 8223.56308717404 10575.8310453558 11183.2351707176 10399.3917737762 9846.81151833628 9686.49056236585 10852.7491778669 12092.117775941 12434.5043248634 11750.3708603351
"41" 8650.48837883725 8145.60456680885 8965.6909830957 10844.8392063192 12370.3788582102 11886.6554364783 12183.8810382493 11941.5632665699 12416.863213619 12641.3081985401 13503.3489519392 13219.6930181339
"42" 8912.02974432605 7856.7472188576 9020.23949056698 10965.1638398486 11203.5423329399 10402.7570296009 10093.5639665888 9270.41715629169 11594.2960246674 11948.9596575499 13817.2170458063 12891.2056527113
"43" 9073.49524248026 8229.20490403148 9031.01316500083 11387.8739391878 11613.6923907027 10372.7342659298 10069.0614882276 9311.48281308149 9445.11915335027 10320.0282325971 11065.576682515 11764.7267008223
