1986	3	0.3
1986	4	234.3
1986	5	666.9
1986	6	441.8
1986	7	381.3
1986	8	575.8
1986	9	765.2
1986	10	514
1986	11	149.9
1986	12	142.5
1987	1	0
1987	2	26.6
1987	3	73
1987	4	173.8
1987	5	435.4
1987	6	627.4
1987	7	197.7
1987	8	1271
1987	9	794.7
1987	10	249.9
1987	11	359.2
1987	12	0
1988	1	0
1988	2	0.8
1988	3	0
1988	4	333.7
1988	5	707.1
1988	6	1095.9
1988	7	587
1988	8	312.5
1988	9	757.2
1988	10	1030.2
1988	11	208.4
1988	12	1.2
1989	1	4.4
1989	2	20.4
1989	3	50.3
1989	4	59
1989	5	667.6
1989	6	523.2
1989	7	629.9
1989	8	529.8
1989	9	489.2
1989	10	1046.2
1989	11	53.9
1989	12	0
1990	1	2.4
1990	2	60.1
1990	3	58.3
1990	4	218.8
1990	5	1010.6
1990	6	260.5
1990	7	299.6
1990	8	528.3
1990	9	617.3
1990	10	866.3
1990	11	287.6
1990	12	0.2
1991	1	9.6
1991	2	0
1991	3	12.6
1991	4	166.6
1991	5	249.3
1991	6	540.7
1991	7	393.3
1991	8	1061.9
1991	9	406.8
1991	10	698.4
1991	11	105.4
1991	12	12.4
1992	1	13.7
1992	2	215.6
1992	3	0
1992	4	38.3
1992	5	130.3
1992	6	343
1992	7	984.4
1992	8	536.2
1992	9	764.3
1992	10	752.4
1992	11	50.2
1992	12	313.2
1993	1	0
1993	2	0
1993	3	23.5
1993	4	198.3
1993	5	519
1993	6	148.7
1993	7	313.1
1993	8	361.6
1993	9	855.8
1993	10	439.2
1993	11	0
1993	12	0.1
1994	1	0
1994	2	0
1994	3	428.7
1994	4	283.4
1994	5	958.6
1994	6	611.8
1994	7	566.4
1994	8	840.3
1994	9	584.7
1994	10	235
1994	11	87.2
1994	12	104.8
1995	1	0
1995	2	0
1995	3	26.3
1995	4	193.8
1995	5	680
1995	6	396.7
1995	7	692.8
1995	8	940.8
1995	9	763.3
1995	10	332.6
1995	11	201.1
1995	12	0
1996	1	0
1996	2	121.1
1996	3	63.4
1996	4	508.3
1996	5	473.7
1996	6	685
1996	7	433.1
1996	8	734
1996	9	1243
1996	10	526.2
1996	11	339.5
1996	12	0.3
1997	1	0
1997	2	0
1997	3	73.9
1997	4	202.4
1997	5	253.9
1997	6	75.3
1997	7	658.7
1997	8	805.6
1997	9	602.6
1997	10	480.5
1997	11	37.1
1997	12	0
1998	1	29.3
1998	2	0
1998	3	0
1998	4	27.6
1998	5	606.9
1998	6	207.1
1998	7	479
1998	8	563.1
1998	9	592.6
1998	10	336.2
1998	11	165.5
1998	12	2.7
1999	1	40.2
1999	2	147.7
1999	3	59.4
1999	4	433.7
1999	5	1449.8
1999	6	327.2
1999	7	284.3
1999	8	598.8
1999	9	691.3
1999	10	794.4
1999	11	203.8
1999	12	18.5
2000	1	0
2000	2	124.5
2000	3	140.2
2000	4	586
2000	5	820.2
2000	6	637.2
2000	7	228.2
2000	8	489.5
2000	9	859.4
2000	10	1001.8
2000	11	18.7
2000	12	16.6
2001	1	3.4
2001	2	0
2001	3	468.1
2001	4	45.2
2001	5	1081.7
2001	6	387.8
2001	7	500.8
2001	8	779.6
2001	9	459.6
2001	10	909.7
2001	11	66.1
2001	12	56.2
2002	1	44.1
2002	2	27.5
2002	3	76.3
2002	4	215.4
2002	5	957.2
2002	6	257.9
2002	7	243.7
2002	8	723.9
2002	9	1394.8
2002	10	471.7
2002	11	871.8
2002	12	167
2003	1	41.4
2003	2	0.9
2003	3	213.4
2003	4	174.7
2003	5	381.2
2003	6	530.9
2003	7	360
2003	8	498.8
2003	9	1121.4
2003	10	103.5
2003	11	8.9
2003	12	0
2004	1	40.6
2004	2	10.3
2004	3	0.5
2004	4	139.5
2004	5	1356.8
2004	6	935.300000000001
2004	7	1026.6
2004	8	612.5
2004	9	1927.8
2004	10	145.8
2004	11	199.7
2004	12	0
2005	1	0
2005	2	5.8
2005	3	48.2
2005	4	322.9
2005	5	269.5
2005	6	606.6
2005	7	514.8
2005	8	499.8
2005	9	1423.7
2005	10	640.9
2005	11	154.3
2005	12	155.7
2006	1	0
2006	2	11.8
2006	3	84.1
2006	4	525.3
2006	5	1134.7
2006	6	782.6
2006	7	693.1
2006	8	819.2
2006	9	1177.5
2006	10	552.5
2006	11	16.8
2006	12	0
2007	1	0
2007	2	0
2007	3	12.4
2007	4	185.4
2007	5	1566.6
2007	6	474.2
2007	7	258.4
2007	8	NA
2007	9	NA
2007	10	NA
2007	11	NA
2007	12	NA
