1987	8	22.346	1009.441	0.265	0.919
1987	9	22.318	1009.934	-0.446	0.509
1987	10	21.374	1010.533	0.563	0.382
1987	11	19.983	1009.898	2.561	-0.039
1987	12	14.738	1012.753	2.239	-2.22
1988	1	19.855	1011.261	1.029	-1.334
1988	2	21.497	1011.099	-0.112	-2.436
1988	3	24.499	1009.088	3.21	-1.485
1988	4	23.434	1009.497	0.797	-1.374
1988	5	22.704	1008.414	6.308	-0.895
1988	6	22.303	1008.559	0.798	-0.49
1988	7	22.426	1008.533	0.372	0.211
1988	8	22.317	1009.049	0.566	-0.397
1988	9	22.027	1008.32	-0.493	0.39
1988	10	20.246	1008.435	3.181	0.266
1988	11	17.174	1010.233	5.606	-0.283
1988	12	17.651	1012.422	0.495	-1.018
1989	1	18.433	1010.367	0.996	-0.478
1989	2	21.069	1011.871	-1.103	-1.482
1989	3	22.559	1010.102	0.321	0.136
1989	4	26.195	1008.852	2.32	0.064
1989	5	22.918	1007.881	4.791	-0.288
1989	6	21.947	1009.063	1.923	-0.212
1989	7	22.229	1008.463	4.576	0.718
1989	8	22.33	1008.293	2.763	0.984
1989	9	22.259	1009.207	0.638	0.92
1989	10	20.573	1009.833	3.891	0.464
1989	11	18.573	1011.401	2.873	0.289
1989	12	17.282	1012.761	-1.285	-1.094
1990	1	19.208	1011.835	-1.052	-2.057
1990	2	20.145	1012.436	-1.3	-0.847
1990	3	21.67	1012.193	0.028	-0.752
1990	4	25.145	1008.967	2.616	0.255
1990	5	22.223	1008.099	2.461	0.32
1990	6	22.452	1008.222	2.81	0.22
1990	7	21.906	1008.836	1.828	0.667
1990	8	22.414	1008.743	3.647	1.053
1990	9	22.152	1009.439	1.164	0.897
1990	10	20.83	1009.901	2.257	0.879
1990	11	19.185	1010.464	1.81	0.414
1990	12	17.814	1012.124	-0.326	-0.317
1991	1	19.494	1011.757	-1.017	-1.781
1991	2	21	1012.098	-0.666	-2.529
1991	3	24.527	1010.584	0.45	-0.404
1991	4	24.267	1009.469	3.069	-0.114
1991	5	23.227	1009.218	-0.518	-0.519
1991	6	22.463	1008.948	1.369	0.41
1991	7	22.206	1008.567	-1.128	0.753
1991	8	22.231	1008.873	0.5	1.178
1991	9	22.283	1010.064	1.876	1.228
1991	10	20.391	1010.018	0.406	1.021
1991	11	18.319	1011.753	0.354	0.952
1991	12	18.083	1011.877	0.086	-1.336
1992	1	16.908	1014.227	-2.131	-3.033
1992	2	18.709	1012.168	-1.489	-3.997
1992	3	24.892	1011.38	0.027	-3.64
1992	4	27.019	1009.652	2.937	-2.084
1992	5	23.581	1008.575	3.588	-0.966
1992	6	22.594	1007.706	4.13	-0.204
1992	7	22.045	1009.202	2.067	0.579
1992	8	22.398	1008.475	2.844	0.461
1992	9	21.842	1009.037	4.151	1.298
1992	10	19.138	1009.621	4.19	1.323
1992	11	17.247	1011.474	2.582	1.227
1992	12	17.261	1012.594	0.476	-2.542
1993	1	17.288	1012.414	0.259	-1.827
1993	2	20.008	1012.823	0.356	-3.026
1993	3	22.947	1011.48	1.463	-1.111
1993	4	22.97	1010.158	2.539	-1.242
1993	5	22.207	1009.19	2.709	-1.352
1993	6	22.673	1008.717	2.934	-0.507
1993	7	22.538	1008.329	3.264	0.6
1993	8	22.133	1009.836	1.995	0.184
1993	9	22.088	1009.938	1.363	0.534
1993	10	19.887	1011.106	2.522	1.02
1993	11	19.183	1009.983	4.423	-0.838
1993	12	16.715	1011.22	3.872	-1.373
1994	1	20.053	1011.382	1.278	-2.644
1994	2	21.356	1010.259	1.909	-2.695
1994	3	21.106	1011.16	2.223	-2.433
1994	4	23.534	1009.163	2.101	-1.558
1994	5	22.865	1008.751	0.254	-0.502
1994	6	22.319	1007.972	0.921	-0.157
1994	7	22.141	1008.161	-1.405	-0.158
1994	8	22.165	1009.148	-1.923	0.227
1994	9	21.941	1009.973	-2.137	0.987
1994	10	19.752	1010.834	-2.776	2.099
1994	11	18.516	1011.264	0.099	1.2
1994	12	17.595	1011.782	1.036	-1.863
1995	1	18.316	1012.44	-0.44	-2.402
1995	2	19.246	1012.024	-0.489	-3.855
1995	3	23.7	1010.435	1.173	-3.057
1995	4	26.12	1009.212	1.75	-2.368
1995	5	23.59	1008.634	2.854	-0.483
