1962	12	24.693	996.398	1.944	-4.927	NA9
1963	1	23.834	995.748	2.586	-5.31	NA9
1963	2	23.62	997.279	0.792	-5.858	NA9
1963	3	24.12	996.54	0.407	-5.627	NA9
1963	4	25.156	996.276	-0.218	-3.127	NA9
1963	5	26.373	995.53	-0.147	0.309	NA9
1963	6	26.453	997.347	0.666	3.151	NA9
1963	7	26.047	996.915	-0.43	3.439	NA9
1963	8	25.951	996.884	-0.807	3.381	NA9
1963	9	26.226	997.427	-0.783	3.236	NA9
1963	10	25.817	997.788	0.25	1.507	NA9
1963	11	25.642	996.941	0.993	-2.865	NA9
1963	12	25.188	997.17	2.194	-3.289	NA9
1964	1	25.709	996.925	0.268	-4.311	NA9
1964	2	25.354	996.302	-0.609	-4.558	NA9
1964	3	25.713	996.741	0.394	-3.901	NA9
1964	4	26.722	995.461	-0.978	-1.106	NA9
1964	5	27.349	995.298	-0.961	1.436	NA9
1964	6	26.976	995.997	-0.523	2.694	NA9
1964	7	26.967	996.172	-0.854	2.576	NA9
1964	8	26.793	996.045	-1.057	3.602	NA9
1964	9	27.097	995.414	-1.781	1.398	NA9
1964	10	26.744	995.806	-0.988	0.211	NA9
1964	11	26.128	995.037	0.984	-0.809	NA9
1964	12	25.322	996.042	2.215	-2.701	NA9
1965	1	24.648	996.434	1.229	-4.015	NA9
1965	2	25.046	995.216	-0.299	-4.863	NA9
1965	3	25.312	996.388	0.116	-3.41	NA9
1965	4	26.459	996.624	-0.801	-0.604	NA9
1965	5	27.352	995.923	0.21	0.928	NA9
1965	6	27.236	997.481	-0.904	3.408	NA9
1965	7	26.75	997.135	-0.361	4.991	NA9
1965	8	26.882	997.082	-0.237	3.414	NA9
1965	9	26.868	997.34	-0.187	3.964	NA9
1965	10	26.713	997.193	-0.081	0.878	NA9
1965	11	26.658	997.005	1.674	-1.527	NA9
1965	12	25.974	995.753	2.442	-4.154	NA9
1966	1	25.343	997.919	1.593	-4.135	NA9
1966	2	25.428	997.069	1.296	-3.884	NA9
1966	3	26.126	996.455	0.232	-2.012	NA9
1966	4	27.158	996.374	-0.18	-0.501	NA9
1966	5	27.422	996.891	-0.055	1.437	NA9
1966	6	27.38	997.89	0.042	2.359	NA9
1966	7	27.149	996.571	-0.633	3.354	NA9
1966	8	27.267	997.072	-0.61	2.965	NA9
1966	9	27.131	997.362	-0.658	3.266	NA9
1966	10	27.057	997.071	0.333	1.028	NA9
1966	11	26.962	996.164	1.975	-0.854	NA9
1966	12	26.45	995.411	0.665	-1.615	NA9
1967	1	25.174	996.227	1.893	-4.538	NA9
1967	2	24.949	996.325	1.188	-4.566	NA9
1967	3	25.322	996.79	0.729	-4.336	NA9
1967	4	26.473	997.234	-0.063	-0.957	NA9
1967	5	27.403	996.425	-0.711	0.905	NA9
1967	6	27.223	996.549	-0.379	3.238	NA9
1967	7	26.86	996.853	-0.285	3.998	NA9
1967	8	26.943	997.368	-1.367	4.375	NA9
1967	9	26.752	997.796	-0.911	3.292	NA9
1967	10	26.594	997.53	0.014	1.024	NA9
1967	11	26.177	996.62	0.754	-1.987	NA9
1967	12	25.406	997.454	2.632	-3.819	NA9
1968	1	24.749	995.92	1.781	-4.393	NA9
1968	2	24.423	997.612	1.165	-5.351	NA9
1968	3	25.384	996.423	0.768	-3.157	NA9
1968	4	26.414	997.284	0.675	-1.606	NA9
1968	5	27.538	996.393	-0.192	0.053	NA9
1968	6	27.721	997.22	-0.652	1.16	NA9
1968	7	27.509	997.1	-0.558	2.172	NA9
1968	8	27.319	997.287	-1.225	3.487	NA9
1968	9	27.127	997.391	-0.572	3.196	NA9
1968	10	26.843	997.492	-0.1	-0.309	NA9
1968	11	26.309	997.892	1.767	-1.323	NA9
1968	12	25.882	996.261	1.397	-3.358	NA9
1969	1	25.626	996.538	1.308	-4.732	NA9
1969	2	25.414	997.396	0.848	-4.813	NA9
1969	3	25.956	997.619	0.687	-3.471	NA9
1969	4	26.855	997.708	0.213	-0.787	NA9
1969	5	28.037	996.43	0.39	1.316	NA9
1969	6	27.881	997.232	-0.156	2.674	NA9
1969	7	27.222	997.592	-0.775	3.633	NA9
1969	8	27.102	997.864	-0.005	3.038	NA9
1969	9	27.258	996.827	-0.928	4.406	NA9
1969	10	27.275	997.269	0.261	1.075	NA9
1969	11	26.87	996.856	1.838	0.127	NA9
1969	12	26.081	997.002	2.775	-2.394	NA9
1970	1	25.656	997.809	1.575	-3.392	NA9
1970	2	25.317	997.769	1.166	-4.215	NA9
1970	3	26.248	996.606	0.303	-3.247	NA9
1970	4	26.817	997.099	0.596	-2.062	NA9
1970	5	27.782	996.197	-0.131	-0.09	NA9
1970	6	27.8	996.928	-0.257	2.448	NA9
1970	7	27.29	997.618	-0.852	3.524	NA9
1970	8	26.99	996.671	-0.945	3.372	NA9
1970	9	27.274	996.103	-0.533	1.883	NA9
1970	10	27.281	995.814	0.471	1.188	NA9
1970	11	26.782	996.102	1.514	-1.521	NA9
1970	12	26.297	995.54	1.796	-2.79	NA9
1971	1	24.947	996.044	1.838	-4.839	NA9
1971	2	24.958	995.197	0.901	-3.76	NA9
1971	3	25.329	996.323	1.027	-3.245	NA9
1971	4	26.272	996.02	0.318	-0.684	NA9
1971	5	27.234	995.962	0.472	1.32	NA9
1971	6	27.083	997.026	-0.06	2.718	NA9
1971	7	26.748	996.519	-0.317	4.026	NA9
1971	8	26.723	996.889	-1.044	2.165	NA9
1971	9	27.143	996.458	-0.937	1.578	NA9
1971	10	26.831	996.67	0.35	0.858	NA9
1971	11	26.511	996.509	1.346	-0.937	NA9
